"Dataset: ACS 5-Year Estimates Public Use Microdata Sample (2023)"
"Weight: Housing Unit Weight (WGTP)"
"Universe:"
"Selected Geographies: Default (usually U.S.)"
"","","","Citizenship status (CIT)","","","","","","","","","","","","","",""
"","","","Born in the U.S.","","","Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas","","","Born abroad of U.S. citizen parent or parents","","","U.S. citizen by naturalization","","","Not a citizen of the U.S.","",""
"","","","Asian recode (Asian alone or in combination with one or more other races) (RACASN)","","","Asian recode (Asian alone or in combination with one or more other races) (RACASN)","","","Asian recode (Asian alone or in combination with one or more other races) (RACASN)","","","Asian recode (Asian alone or in combination with one or more other races) (RACASN)","","","Asian recode (Asian alone or in combination with one or more other races) (RACASN)","",""
"Group","Yearly food stamp/Supplemental Nutrition Assistance Program (SNAP) recipiency","Total","Total Asian recode (Asian alone or in combination with one or more other races) (RACASN)","No","Yes","Total Asian recode (Asian alone or in combination with one or more other races) (RACASN)","No","Yes","Total Asian recode (Asian alone or in combination with one or more other races) (RACASN)","No","Yes","Total Asian recode (Asian alone or in combination with one or more other races) (RACASN)","No","Yes","Total Asian recode (Asian alone or in combination with one or more other races) (RACASN)","No","Yes"
"","Total","315,475,116","265,124,630","255,256,030","9,868,600","1,971,805","1,927,201","44,604","3,366,313","2,820,231","546,082","23,723,665","15,903,582","7,820,083","21,288,703","16,346,096","4,942,607"
" -> Eastern Africa, Not Specified","","35,388","0","0","0","0","0","0","2,488","2,332","156","17,223","13,765","3,458","15,677","14,057","1,620"
"","Yes","8,277","0","0","0","0","0","0","583","583","0","3,205","3,023","182","4,489","4,243","246"
"","No","27,111","0","0","0","0","0","0","1,905","1,749","156","14,018","10,742","3,276","11,188","9,814","1,374"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Finland","","19,765","0","0","0","0","0","0","1,728","1,626","102","9,614","9,228","386","8,423","8,177","246"
"","Yes","506","0","0","0","0","0","0","89","89","0","184","148","36","233","233","0"
"","No","19,259","0","0","0","0","0","0","1,639","1,537","102","9,430","9,080","350","8,190","7,944","246"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> France","","230,201","0","0","0","0","0","0","53,368","51,934","1,434","90,562","87,126","3,436","86,271","83,222","3,049"
"","Yes","9,128","0","0","0","0","0","0","2,761","2,696","65","4,584","4,417","167","1,783","1,665","118"
"","No","221,073","0","0","0","0","0","0","50,607","49,238","1,369","85,978","82,709","3,269","84,488","81,557","2,931"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Hungary","","64,917","0","0","0","0","0","0","3,099","2,986","113","46,260","46,108","152","15,558","15,405","153"
"","Yes","3,258","0","0","0","0","0","0","212","212","0","2,544","2,544","0","502","502","0"
"","No","61,659","0","0","0","0","0","0","2,887","2,774","113","43,716","43,564","152","15,056","14,903","153"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Sri Lanka","","58,254","0","0","0","0","0","0","1,456","408","1,048","34,083","655","33,428","22,715","504","22,211"
"","Yes","4,962","0","0","0","0","0","0","173","0","173","3,030","70","2,960","1,759","70","1,689"
"","No","53,292","0","0","0","0","0","0","1,283","408","875","31,053","585","30,468","20,956","434","20,522"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Syria","","112,769","0","0","0","0","0","0","4,955","4,796","159","68,514","66,245","2,269","39,300","37,028","2,272"
"","Yes","32,263","0","0","0","0","0","0","1,220","1,120","100","14,577","14,137","440","16,466","15,413","1,053"
"","No","80,506","0","0","0","0","0","0","3,735","3,676","59","53,937","52,108","1,829","22,834","21,615","1,219"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Thailand","","279,409","0","0","0","0","0","0","23,925","6,746","17,179","171,478","1,532","169,946","84,006","1,264","82,742"
"","Yes","46,127","0","0","0","0","0","0","2,795","574","2,221","26,956","157","26,799","16,376","104","16,272"
"","No","233,282","0","0","0","0","0","0","21,130","6,172","14,958","144,522","1,375","143,147","67,630","1,160","66,470"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Yemen","","79,202","0","0","0","0","0","0","15,564","14,114","1,450","43,192","37,294","5,898","20,446","17,972","2,474"
"","Yes","26,003","0","0","0","0","0","0","4,754","4,591","163","15,056","14,277","779","6,193","5,191","1,002"
"","No","53,199","0","0","0","0","0","0","10,810","9,523","1,287","28,136","23,017","5,119","14,253","12,781","1,472"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Paraguay","","22,358","0","0","0","0","0","0","2,098","2,042","56","11,794","11,307","487","8,466","8,341","125"
"","Yes","1,427","0","0","0","0","0","0","147","147","0","666","631","35","614","596","18"
"","No","20,931","0","0","0","0","0","0","1,951","1,895","56","11,128","10,676","452","7,852","7,745","107"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Connecticut/CT","","3,087,410","3,087,410","3,002,890","84,520","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","334,877","334,877","327,433","7,444","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","2,752,533","2,752,533","2,675,457","77,076","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Uruguay","","53,321","0","0","0","0","0","0","1,980","1,960","20","28,170","28,113","57","23,171","23,161","10"
"","Yes","4,965","0","0","0","0","0","0","195","195","0","2,379","2,379","0","2,391","2,391","0"
"","No","48,356","0","0","0","0","0","0","1,785","1,765","20","25,791","25,734","57","20,780","20,770","10"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Indiana/IN","","6,354,837","6,354,837","6,266,152","88,685","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","676,143","676,143","668,416","7,727","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","5,678,694","5,678,694","5,597,736","80,958","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Mississippi/MS","","3,035,116","3,035,116","3,012,140","22,976","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","547,675","547,675","545,257","2,418","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","2,487,441","2,487,441","2,466,883","20,558","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Georgia","","32,235","0","0","0","0","0","0","1,948","1,878","70","17,621","17,587","34","12,666","12,644","22"
"","Yes","5,476","0","0","0","0","0","0","270","200","70","3,484","3,484","0","1,722","1,722","0"
"","No","26,759","0","0","0","0","0","0","1,678","1,678","0","14,137","14,103","34","10,944","10,922","22"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> South Carolina/SC","","3,590,998","3,590,998","3,545,277","45,721","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","580,753","580,753","576,728","4,025","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","3,010,245","3,010,245","2,968,549","41,696","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Montenegro","","16,268","0","0","0","0","0","0","412","412","0","10,961","10,913","48","4,895","4,876","19"
"","Yes","1,792","0","0","0","0","0","0","13","13","0","1,063","1,040","23","716","716","0"
"","No","14,476","0","0","0","0","0","0","399","399","0","9,898","9,873","25","4,179","4,160","19"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Texas/TX","","19,964,031","19,964,031","19,374,849","589,182","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","3,280,085","3,280,085","3,233,028","47,057","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","16,683,946","16,683,946","16,141,821","542,125","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Other Europe, Not Specified","","25,350","0","0","0","0","0","0","3,336","3,240","96","14,851","14,813","38","7,163","6,990","173"
"","Yes","1,265","0","0","0","0","0","0","203","203","0","518","518","0","544","544","0"
"","No","24,085","0","0","0","0","0","0","3,133","3,037","96","14,333","14,295","38","6,619","6,446","173"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Guam","","105,134","0","0","0","105,134","76,838","28,296","0","0","0","0","0","0","0","0","0"
"","Yes","15,487","0","0","0","15,487","11,956","3,531","0","0","0","0","0","0","0","0","0"
"","No","89,647","0","0","0","89,647","64,882","24,765","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Honduras","","807,638","0","0","0","0","0","0","29,347","28,984","363","175,890","174,382","1,508","602,401","600,820","1,581"
"","Yes","157,484","0","0","0","0","0","0","6,725","6,613","112","29,785","29,632","153","120,974","120,797","177"
"","No","650,154","0","0","0","0","0","0","22,622","22,371","251","146,105","144,750","1,355","481,427","480,023","1,404"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Afghanistan","","173,646","0","0","0","0","0","0","5,801","2,277","3,524","65,599","13,092","52,507","102,246","10,584","91,662"
"","Yes","94,210","0","0","0","0","0","0","1,824","335","1,489","20,089","2,837","17,252","72,297","5,027","67,270"
"","No","79,436","0","0","0","0","0","0","3,977","1,942","2,035","45,510","10,255","35,255","29,949","5,557","24,392"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Antigua and Barbuda","","19,086","0","0","0","0","0","0","993","993","0","14,083","14,025","58","4,010","4,010","0"
"","Yes","3,499","0","0","0","0","0","0","168","168","0","2,489","2,472","17","842","842","0"
"","No","15,587","0","0","0","0","0","0","825","825","0","11,594","11,553","41","3,168","3,168","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Rwanda","","18,129","0","0","0","0","0","0","999","999","0","6,908","6,850","58","10,222","10,222","0"
"","Yes","5,753","0","0","0","0","0","0","236","236","0","1,080","1,080","0","4,437","4,437","0"
"","No","12,376","0","0","0","0","0","0","763","763","0","5,828","5,770","58","5,785","5,785","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Bangladesh","","297,553","0","0","0","0","0","0","10,412","659","9,753","184,462","2,495","181,967","102,679","1,038","101,641"
"","Yes","62,487","0","0","0","0","0","0","2,734","31","2,703","40,673","65","40,608","19,080","71","19,009"
"","No","235,066","0","0","0","0","0","0","7,678","628","7,050","143,789","2,430","141,359","83,599","967","82,632"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Cambodia","","161,063","0","0","0","0","0","0","5,006","270","4,736","124,122","1,006","123,116","31,935","451","31,484"
"","Yes","38,222","0","0","0","0","0","0","943","13","930","27,491","95","27,396","9,788","11","9,777"
"","No","122,841","0","0","0","0","0","0","4,063","257","3,806","96,631","911","95,720","22,147","440","21,707"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Togo","","34,051","0","0","0","0","0","0","2,048","2,048","0","19,108","18,942","166","12,895","12,808","87"
"","Yes","7,010","0","0","0","0","0","0","751","751","0","3,893","3,893","0","2,366","2,366","0"
"","No","27,041","0","0","0","0","0","0","1,297","1,297","0","15,215","15,049","166","10,529","10,442","87"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Democratic Republic of Congo (Zaire)","","63,771","0","0","0","0","0","0","3,759","3,729","30","23,263","23,194","69","36,749","36,749","0"
"","Yes","22,309","0","0","0","0","0","0","1,042","1,042","0","4,645","4,645","0","16,622","16,622","0"
"","No","41,462","0","0","0","0","0","0","2,717","2,687","30","18,618","18,549","69","20,127","20,127","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Kuwait","","39,555","0","0","0","0","0","0","4,006","3,589","417","22,050","16,462","5,588","13,499","9,773","3,726"
"","Yes","5,240","0","0","0","0","0","0","864","864","0","2,808","2,406","402","1,568","1,232","336"
"","No","34,315","0","0","0","0","0","0","3,142","2,725","417","19,242","14,056","5,186","11,931","8,541","3,390"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Austria","","45,978","0","0","0","0","0","0","7,753","7,589","164","25,529","25,294","235","12,696","12,531","165"
"","Yes","1,824","0","0","0","0","0","0","190","176","14","1,176","1,127","49","458","446","12"
"","No","44,154","0","0","0","0","0","0","7,563","7,413","150","24,353","24,167","186","12,238","12,085","153"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Mongolia","","19,896","0","0","0","0","0","0","553","24","529","6,256","58","6,198","13,087","166","12,921"
"","Yes","1,901","0","0","0","0","0","0","120","0","120","625","0","625","1,156","17","1,139"
"","No","17,995","0","0","0","0","0","0","433","24","409","5,631","58","5,573","11,931","149","11,782"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Germany","","1,106,450","0","0","0","0","0","0","588,863","570,362","18,501","335,855","329,767","6,088","181,732","177,704","4,028"
"","Yes","80,684","0","0","0","0","0","0","52,787","51,622","1,165","18,995","18,686","309","8,902","8,618","284"
"","No","1,025,766","0","0","0","0","0","0","536,076","518,740","17,336","316,860","311,081","5,779","172,830","169,086","3,744"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Bolivia","","87,139","0","0","0","0","0","0","5,501","5,345","156","49,169","48,676","493","32,469","32,048","421"
"","Yes","8,505","0","0","0","0","0","0","598","598","0","4,434","4,425","9","3,473","3,445","28"
"","No","78,634","0","0","0","0","0","0","4,903","4,747","156","44,735","44,251","484","28,996","28,603","393"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Turkey","","161,293","0","0","0","0","0","0","20,371","19,785","586","73,214","71,360","1,854","67,708","65,685","2,023"
"","Yes","13,134","0","0","0","0","0","0","2,329","2,235","94","5,554","5,295","259","5,251","4,946","305"
"","No","148,159","0","0","0","0","0","0","18,042","17,550","492","67,660","66,065","1,595","62,457","60,739","1,718"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Alaska/AK","","608,903","608,903","577,672","31,231","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","89,816","89,816","86,379","3,437","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","519,087","519,087","491,293","27,794","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Netherlands","","94,689","0","0","0","0","0","0","14,298","13,724","574","44,855","42,034","2,821","35,536","33,822","1,714"
"","Yes","3,766","0","0","0","0","0","0","1,060","973","87","1,655","1,426","229","1,051","1,013","38"
"","No","90,923","0","0","0","0","0","0","13,238","12,751","487","43,200","40,608","2,592","34,485","32,809","1,676"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> District of Columbia/DC","","1,299,436","1,299,436","1,259,423","40,013","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","164,681","164,681","162,534","2,147","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","1,134,755","1,134,755","1,096,889","37,866","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> South Central Asia, Not Specified","","14,075","0","0","0","0","0","0","661","395","266","6,935","4,772","2,163","6,479","1,854","4,625"
"","Yes","2,217","0","0","0","0","0","0","121","0","121","1,354","866","488","742","61","681"
"","No","11,858","0","0","0","0","0","0","540","395","145","5,581","3,906","1,675","5,737","1,793","3,944"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> South America","","11,225","0","0","0","0","0","0","1,049","1,049","0","7,162","6,511","651","3,014","2,939","75"
"","Yes","1,428","0","0","0","0","0","0","159","159","0","784","678","106","485","452","33"
"","No","9,797","0","0","0","0","0","0","890","890","0","6,378","5,833","545","2,529","2,487","42"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Georgia/GA","","7,189,831","7,189,831","7,021,201","168,630","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","1,240,759","1,240,759","1,225,328","15,431","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","5,949,072","5,949,072","5,795,873","153,199","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Scotland","","66,279","0","0","0","0","0","0","10,749","10,461","288","33,872","33,403","469","21,658","21,449","209"
"","Yes","2,930","0","0","0","0","0","0","630","541","89","1,288","1,280","8","1,012","998","14"
"","No","63,349","0","0","0","0","0","0","10,119","9,920","199","32,584","32,123","461","20,646","20,451","195"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Louisiana/LA","","4,749,447","4,749,447","4,685,098","64,349","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","899,717","899,717","892,265","7,452","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","3,849,730","3,849,730","3,792,833","56,897","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Massachusetts/MA","","6,276,411","6,276,411","6,062,918","213,493","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","746,985","746,985","720,608","26,377","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","5,529,426","5,529,426","5,342,310","187,116","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Michigan/MI","","10,224,051","10,224,051","10,031,367","192,684","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","1,390,481","1,390,481","1,372,742","17,739","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","8,833,570","8,833,570","8,658,625","174,945","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Minnesota/MN","","5,178,662","5,178,662","5,006,052","172,610","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","378,068","378,068","348,704","29,364","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","4,800,594","4,800,594","4,657,348","143,246","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Montana/MT","","932,226","932,226","921,784","10,442","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","94,852","94,852","93,026","1,826","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","837,374","837,374","828,758","8,616","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Latvia","","22,246","0","0","0","0","0","0","1,591","1,591","0","16,590","16,492","98","4,065","4,033","32"
"","Yes","1,522","0","0","0","0","0","0","63","63","0","1,221","1,221","0","238","238","0"
"","No","20,724","0","0","0","0","0","0","1,528","1,528","0","15,369","15,271","98","3,827","3,795","32"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Russia","","421,667","0","0","0","0","0","0","25,430","24,845","585","289,659","285,056","4,603","106,578","103,200","3,378"
"","Yes","54,441","0","0","0","0","0","0","2,341","2,282","59","40,164","39,634","530","11,936","11,573","363"
"","No","367,226","0","0","0","0","0","0","23,089","22,563","526","249,495","245,422","4,073","94,642","91,627","3,015"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Washington/WA","","4,976,116","4,976,116","4,627,210","348,906","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","694,143","694,143","654,410","39,733","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","4,281,973","4,281,973","3,972,800","309,173","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Marshall Islands","","28,284","0","0","0","0","0","0","3,455","3,164","291","3,177","2,952","225","21,652","21,372","280"
"","Yes","10,928","0","0","0","0","0","0","730","704","26","1,040","966","74","9,158","9,085","73"
"","No","17,356","0","0","0","0","0","0","2,725","2,460","265","2,137","1,986","151","12,494","12,287","207"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Ethiopia","","297,196","0","0","0","0","0","0","22,687","22,494","193","183,157","182,473","684","91,352","91,129","223"
"","Yes","45,484","0","0","0","0","0","0","4,609","4,602","7","25,006","24,882","124","15,869","15,789","80"
"","No","251,712","0","0","0","0","0","0","18,078","17,892","186","158,151","157,591","560","75,483","75,340","143"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Canada","","946,707","0","0","0","0","0","0","152,045","143,193","8,852","407,273","372,042","35,231","387,389","346,089","41,300"
"","Yes","40,858","0","0","0","0","0","0","11,615","11,243","372","15,338","14,174","1,164","13,905","12,788","1,117"
"","No","905,849","0","0","0","0","0","0","140,430","131,950","8,480","391,935","357,868","34,067","373,484","333,301","40,183"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Costa Rica","","107,835","0","0","0","0","0","0","9,757","9,570","187","53,616","53,093","523","44,462","44,028","434"
"","Yes","12,914","0","0","0","0","0","0","1,374","1,374","0","6,491","6,450","41","5,049","5,049","0"
"","No","94,921","0","0","0","0","0","0","8,383","8,196","187","47,125","46,643","482","39,413","38,979","434"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> El Salvador","","1,452,815","0","0","0","0","0","0","39,095","38,492","603","507,933","506,464","1,469","905,787","904,071","1,716"
"","Yes","222,599","0","0","0","0","0","0","6,433","6,411","22","70,648","70,538","110","145,518","145,211","307"
"","No","1,230,216","0","0","0","0","0","0","32,662","32,081","581","437,285","435,926","1,359","760,269","758,860","1,409"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Other US Island Areas, Oceania, Not Specified, or at Sea","","13,328","0","0","0","454","337","117","2,179","2,093","86","4,540","3,526","1,014","6,155","5,203","952"
"","Yes","1,654","0","0","0","177","155","22","138","138","0","448","303","145","891","660","231"
"","No","11,674","0","0","0","277","182","95","2,041","1,955","86","4,092","3,223","869","5,264","4,543","721"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Panama","","145,050","0","0","0","0","0","0","45,719","44,581","1,138","74,267","70,987","3,280","25,064","24,088","976"
"","Yes","16,536","0","0","0","0","0","0","3,384","3,259","125","9,493","9,424","69","3,659","3,635","24"
"","No","128,514","0","0","0","0","0","0","42,335","41,322","1,013","64,774","61,563","3,211","21,405","20,453","952"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Somalia","","100,035","0","0","0","0","0","0","3,280","3,242","38","71,851","71,665","186","24,904","24,853","51"
"","Yes","47,243","0","0","0","0","0","0","1,435","1,435","0","32,975","32,950","25","12,833","12,808","25"
"","No","52,792","0","0","0","0","0","0","1,845","1,807","38","38,876","38,715","161","12,071","12,045","26"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Dominican Republic","","1,284,716","0","0","0","0","0","0","72,728","71,830","898","680,473","675,981","4,492","531,515","528,581","2,934"
"","Yes","462,097","0","0","0","0","0","0","24,447","23,970","477","241,722","239,889","1,833","195,928","194,845","1,083"
"","No","822,619","0","0","0","0","0","0","48,281","47,860","421","438,751","436,092","2,659","335,587","333,736","1,851"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Hong Kong","","252,113","0","0","0","0","0","0","15,502","4,708","10,794","197,336","2,924","194,412","39,275","1,566","37,709"
"","Yes","20,262","0","0","0","0","0","0","1,034","354","680","16,546","221","16,325","2,682","39","2,643"
"","No","231,851","0","0","0","0","0","0","14,468","4,354","10,114","180,790","2,703","178,087","36,593","1,527","35,066"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Tanzania","","33,935","0","0","0","0","0","0","2,583","2,369","214","16,831","8,749","8,082","14,521","13,448","1,073"
"","Yes","8,464","0","0","0","0","0","0","47","47","0","2,951","2,253","698","5,466","5,397","69"
"","No","25,471","0","0","0","0","0","0","2,536","2,322","214","13,880","6,496","7,384","9,055","8,051","1,004"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Kazakhstan","","43,699","0","0","0","0","0","0","2,723","2,237","486","22,916","14,909","8,007","18,060","9,039","9,021"
"","Yes","4,241","0","0","0","0","0","0","200","179","21","2,435","1,756","679","1,606","822","784"
"","No","39,458","0","0","0","0","0","0","2,523","2,058","465","20,481","13,153","7,328","16,454","8,217","8,237"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> St. Vincent and the Grenadines","","22,739","0","0","0","0","0","0","683","683","0","16,564","16,316","248","5,492","5,492","0"
"","Yes","4,392","0","0","0","0","0","0","134","134","0","3,031","3,013","18","1,227","1,227","0"
"","No","18,347","0","0","0","0","0","0","549","549","0","13,533","13,303","230","4,265","4,265","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Africa","","107,837","0","0","0","0","0","0","9,158","8,955","203","55,937","53,385","2,552","42,742","42,330","412"
"","Yes","19,537","0","0","0","0","0","0","1,436","1,320","116","8,278","8,215","63","9,823","9,780","43"
"","No","88,300","0","0","0","0","0","0","7,722","7,635","87","47,659","45,170","2,489","32,919","32,550","369"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Lebanon","","144,726","0","0","0","0","0","0","11,431","11,183","248","105,647","103,616","2,031","27,648","27,150","498"
"","Yes","23,006","0","0","0","0","0","0","1,346","1,346","0","18,508","18,117","391","3,152","3,097","55"
"","No","121,720","0","0","0","0","0","0","10,085","9,837","248","87,139","85,499","1,640","24,496","24,053","443"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Alabama/AL","","4,429,828","4,429,828","4,386,487","43,341","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","736,917","736,917","732,918","3,999","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","3,692,911","3,692,911","3,653,569","39,342","0","0","0","0","0","0","0","0","0","0","0","0"
"","N/A (vacant)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> Colombia","","935,056","0","0","0","0","0","0","39,290","38,737","553","527,024","524,986","2,038","368,742","367,658","1,084"
"","Yes","111,439","0","0","0","0","0","0","4,965","4,945","20","67,572","67,346","226","38,902","38,853","49"
"","No","823,617","0","0","0","0","0","0","34,325","33,792","533","459,452","457,640","1,812","329,840","328,805","1,035"
